timestamp,zone,CO_ppm,H2S_ppm,CH4_ppm,O2_percent,temperature_C,pressure_bar,vibration_mm_s,noise_dB,incident_flag
2025-01-10 14:30:00,Zone-A (Coke Oven),24.91,10.61,16.3,19.83,44.02,3.41,1.45,84.9,0
2025-01-10 15:00:00,Zone-B (Blast Furnace),15.46,0.0,80.03,19.22,44.8,2.22,0.67,80.92,0
2025-01-10 15:30:00,Zone-A (Coke Oven),4.63,5.18,76.18,19.54,28.4,2.68,0.0,81.23,0
2025-01-10 16:00:00,Zone-D (Workshop),13.77,1.48,88.88,21.55,40.5,3.54,2.99,80.36,0
2025-01-10 16:30:00,Zone-C (Oxygen Plant),0.0,4.32,49.47,19.56,33.55,2.44,1.4,63.98,0
2025-01-10 17:00:00,Zone-D (Workshop),30.85,3.32,26.01,20.32,50.75,2.67,8.25,78.68,0
2025-01-10 17:30:00,Zone-A (Coke Oven),10.75,0.0,0.0,20.52,30.13,2.42,2.66,61.75,0
2025-01-10 18:00:00,Zone-A (Coke Oven),35.84,2.69,82.77,17.62,64.95,3.49,5.59,73.26,0
2025-01-10 18:30:00,Zone-D (Workshop),0.0,0.0,66.96,18.29,20.0,2.29,0.0,67.74,0
2025-01-10 19:00:00,Zone-A (Coke Oven),38.27,3.81,11.37,21.0,32.9,3.53,1.94,78.57,0
2025-01-10 19:30:00,Zone-D (Workshop),50.84,2.89,28.46,19.39,70.16,2.42,3.19,78.34,0
2025-01-10 20:00:00,Zone-C (Oxygen Plant),0.0,3.92,31.33,22.09,38.47,1.81,1.18,79.81,0
2025-01-10 20:30:00,Zone-D (Workshop),39.35,5.17,0.0,21.95,25.28,3.04,2.16,77.87,0
2025-01-10 21:00:00,Zone-C (Oxygen Plant),60.69,3.1,17.29,21.58,48.29,2.26,2.56,68.93,0
2025-01-10 21:30:00,Zone-D (Workshop),0.0,2.44,4.65,23.0,37.87,3.0,2.53,72.39,0
2025-01-10 22:00:00,Zone-A (Coke Oven),71.81,0.0,33.5,20.38,32.46,0.5,6.71,84.2,0
2025-01-10 22:30:00,Zone-D (Workshop),40.48,0.0,20.45,21.47,28.56,2.5,3.76,85.68,0
2025-01-10 23:00:00,Zone-A (Coke Oven),12.37,5.56,0.0,19.62,86.53,2.13,3.96,63.53,0
2025-01-10 23:30:00,Zone-D (Workshop),28.61,6.31,130.9,23.0,41.23,1.65,4.08,59.69,0
2025-01-11 00:00:00,Zone-D (Workshop),43.96,1.29,100.1,23.0,20.0,2.06,4.23,67.73,0
2025-01-11 00:30:00,Zone-B (Blast Furnace),31.9,2.14,18.84,20.52,67.41,2.04,2.83,85.45,0
2025-01-11 01:00:00,Zone-A (Coke Oven),43.47,0.0,60.9,21.08,54.17,2.46,2.36,87.15,0
2025-01-11 01:30:00,Zone-B (Blast Furnace),6.98,5.52,66.7,22.54,33.5,1.41,3.33,65.75,0
2025-01-11 02:00:00,Zone-A (Coke Oven),186.62,34.46,97.64,15.42,31.0,5.83,5.31,78.07,1
2025-01-11 02:30:00,Zone-B (Blast Furnace),0.0,7.82,17.26,19.52,55.1,3.59,5.25,93.34,0
2025-01-11 03:00:00,Zone-C (Oxygen Plant),27.22,0.0,93.68,21.81,41.3,2.72,2.52,79.15,0
2025-01-11 03:30:00,Zone-D (Workshop),7.4,0.87,28.08,20.62,20.0,3.15,4.54,89.22,0
2025-01-11 04:00:00,Zone-A (Coke Oven),11.61,2.69,0.0,20.77,71.81,3.38,2.61,84.99,0
2025-01-11 04:30:00,Zone-A (Coke Oven),330.91,43.0,78.97,15.64,38.49,5.63,3.07,65.9,1
2025-01-11 05:00:00,Zone-D (Workshop),57.28,1.35,101.63,17.92,67.43,4.0,2.05,73.1,0
2025-01-11 05:30:00,Zone-A (Coke Oven),45.23,0.0,153.52,20.85,64.18,2.1,2.64,75.35,0
2025-01-11 06:00:00,Zone-A (Coke Oven),2.69,4.64,2.01,21.86,29.98,1.93,5.68,76.04,0
2025-01-11 06:30:00,Zone-B (Blast Furnace),22.09,4.16,77.96,20.16,60.5,3.13,3.18,84.16,0
2025-01-11 07:00:00,Zone-A (Coke Oven),60.33,0.0,33.61,22.65,35.23,3.07,3.27,79.09,0
2025-01-11 07:30:00,Zone-C (Oxygen Plant),33.54,6.07,81.33,19.44,20.0,3.12,0.11,50.0,0
2025-01-11 08:00:00,Zone-C (Oxygen Plant),87.98,5.51,0.0,18.92,38.63,4.01,2.38,61.87,0
2025-01-11 08:30:00,Zone-D (Workshop),39.83,2.4,0.0,20.4,50.96,2.51,2.52,53.13,0
2025-01-11 09:00:00,Zone-A (Coke Oven),34.8,2.24,18.97,20.38,38.06,2.84,1.34,76.75,0
2025-01-11 09:30:00,Zone-D (Workshop),22.27,3.66,53.16,21.65,40.39,1.72,3.04,77.4,0
2025-01-11 10:00:00,Zone-C (Oxygen Plant),33.34,0.0,24.36,19.34,62.15,4.21,2.14,77.83,0
2025-01-11 10:30:00,Zone-A (Coke Oven),26.19,2.09,76.36,22.55,46.6,2.23,3.16,65.41,0
2025-01-11 11:00:00,Zone-A (Coke Oven),47.7,0.0,91.08,23.0,32.35,2.25,3.24,81.74,0
2025-01-11 11:30:00,Zone-D (Workshop),53.92,4.63,73.98,20.44,55.53,2.22,1.09,82.16,0
2025-01-11 12:00:00,Zone-C (Oxygen Plant),10.35,0.0,114.75,22.37,47.97,1.98,2.2,62.45,0
2025-01-11 12:30:00,Zone-A (Coke Oven),0.0,6.51,66.63,18.92,20.0,1.92,3.15,60.34,0
2025-01-11 13:00:00,Zone-D (Workshop),0.0,1.01,1.32,22.11,51.43,2.08,5.37,75.0,0
2025-01-11 13:30:00,Zone-C (Oxygen Plant),42.7,1.36,104.54,22.07,50.88,1.41,3.51,92.92,0
2025-01-11 14:00:00,Zone-D (Workshop),2.42,0.12,25.79,21.8,45.3,1.87,1.68,92.0,0
2025-01-11 14:30:00,Zone-B (Blast Furnace),0.0,1.14,86.42,20.48,58.38,4.06,3.8,80.63,0
2025-01-11 15:00:00,Zone-A (Coke Oven),39.71,6.26,112.95,16.07,34.91,3.09,6.42,67.7,0
2025-01-11 15:30:00,Zone-B (Blast Furnace),92.32,0.0,68.27,19.54,50.05,3.24,4.83,83.87,0
2025-01-11 16:00:00,Zone-C (Oxygen Plant),29.85,5.83,0.0,19.56,21.5,3.44,4.1,70.48,0
2025-01-11 16:30:00,Zone-B (Blast Furnace),50.96,3.01,13.27,19.03,51.11,3.97,4.45,67.32,0
2025-01-11 17:00:00,Zone-B (Blast Furnace),32.05,0.0,102.91,20.68,74.3,1.08,5.88,53.56,0
2025-01-11 17:30:00,Zone-C (Oxygen Plant),27.53,0.0,43.24,19.87,30.08,1.52,5.15,76.02,0
2025-01-11 18:00:00,Zone-D (Workshop),52.98,7.03,53.18,19.26,33.6,1.86,4.13,68.7,0
2025-01-11 18:30:00,Zone-B (Blast Furnace),22.74,0.0,80.35,18.91,34.35,2.12,5.14,75.96,0
2025-01-11 19:00:00,Zone-D (Workshop),36.68,0.0,77.85,19.43,46.95,2.26,0.84,52.01,0
2025-01-11 19:30:00,Zone-B (Blast Furnace),38.04,5.41,61.15,22.18,29.05,2.14,0.0,76.7,0
2025-01-11 20:00:00,Zone-D (Workshop),13.3,3.02,41.65,19.51,51.32,2.68,3.31,50.69,0
2025-01-11 20:30:00,Zone-C (Oxygen Plant),54.8,0.0,37.49,19.73,57.7,2.53,3.14,85.88,0
2025-01-11 21:00:00,Zone-B (Blast Furnace),25.63,2.65,84.32,19.81,53.02,1.92,1.91,80.22,0
2025-01-11 21:30:00,Zone-C (Oxygen Plant),11.11,0.0,72.14,21.01,20.0,0.76,4.65,72.21,0
2025-01-11 22:00:00,Zone-B (Blast Furnace),43.41,5.3,39.71,21.18,59.93,1.71,0.0,80.63,0
2025-01-11 22:30:00,Zone-C (Oxygen Plant),7.54,5.18,93.28,15.93,59.06,2.06,1.93,65.22,0
2025-01-11 23:00:00,Zone-C (Oxygen Plant),30.7,3.6,44.84,22.03,57.45,2.3,2.03,75.72,0
2025-01-11 23:30:00,Zone-B (Blast Furnace),29.77,3.08,15.93,22.65,50.59,1.6,0.0,82.95,0
2025-01-12 00:00:00,Zone-B (Blast Furnace),57.15,7.28,19.64,18.92,48.3,2.11,5.99,50.0,0
2025-01-12 00:30:00,Zone-B (Blast Furnace),41.87,2.0,10.85,19.04,60.49,1.6,0.28,70.53,0
2025-01-12 01:00:00,Zone-A (Coke Oven),29.37,0.0,39.1,19.82,73.85,2.4,1.82,74.77,0
2025-01-12 01:30:00,Zone-D (Workshop),50.44,3.35,99.35,19.37,30.7,1.64,4.82,73.04,0
2025-01-12 02:00:00,Zone-A (Coke Oven),64.76,8.26,17.8,20.84,61.17,1.82,4.29,89.57,0
2025-01-12 02:30:00,Zone-A (Coke Oven),43.95,0.0,57.54,17.58,43.71,1.45,0.78,63.76,0
2025-01-12 03:00:00,Zone-C (Oxygen Plant),30.26,0.92,23.73,18.82,43.05,2.38,4.36,68.79,0
2025-01-12 03:30:00,Zone-B (Blast Furnace),0.0,3.25,39.59,22.81,21.95,1.81,3.58,55.84,0
2025-01-12 04:00:00,Zone-D (Workshop),3.37,1.84,0.0,19.11,40.73,3.23,7.67,90.1,0
2025-01-12 04:30:00,Zone-C (Oxygen Plant),22.37,0.0,41.18,22.37,30.04,2.82,3.81,72.54,0
2025-01-12 05:00:00,Zone-A (Coke Oven),14.76,5.37,42.25,21.03,38.04,2.44,2.72,70.62,0
2025-01-12 05:30:00,Zone-B (Blast Furnace),25.33,8.96,71.61,17.79,28.53,1.86,1.29,74.48,0
2025-01-12 06:00:00,Zone-C (Oxygen Plant),203.36,24.99,58.93,15.88,38.27,5.0,1.51,81.36,1
2025-01-12 06:30:00,Zone-B (Blast Furnace),43.24,0.0,2.06,20.32,38.91,3.05,1.35,78.47,0
2025-01-12 07:00:00,Zone-C (Oxygen Plant),28.24,0.0,93.37,19.82,46.45,2.61,5.74,101.48,0
2025-01-12 07:30:00,Zone-B (Blast Furnace),42.16,2.77,58.41,20.87,20.78,3.78,3.04,79.54,0
2025-01-12 08:00:00,Zone-A (Coke Oven),31.61,5.31,57.94,21.21,23.32,2.87,4.13,70.35,0
2025-01-12 08:30:00,Zone-D (Workshop),0.0,3.43,49.63,21.56,50.43,3.23,6.03,69.39,0
2025-01-12 09:00:00,Zone-A (Coke Oven),6.52,1.99,29.29,22.27,33.04,2.61,0.0,71.07,0
2025-01-12 09:30:00,Zone-D (Workshop),26.4,0.23,58.71,21.11,61.12,3.04,5.56,59.98,0
2025-01-12 10:00:00,Zone-B (Blast Furnace),0.0,0.0,69.02,18.44,48.38,1.86,3.11,75.4,0
2025-01-12 10:30:00,Zone-C (Oxygen Plant),45.0,4.5,0.0,19.79,54.1,2.13,3.87,82.83,0
2025-01-12 11:00:00,Zone-A (Coke Oven),68.27,4.74,28.45,23.0,66.16,2.78,1.34,68.87,0
2025-01-12 11:30:00,Zone-D (Workshop),60.47,0.0,39.8,21.59,40.35,2.77,1.49,66.93,0
2025-01-12 12:00:00,Zone-A (Coke Oven),24.66,6.77,60.25,23.0,36.38,2.91,3.98,90.16,0
2025-01-12 12:30:00,Zone-D (Workshop),67.27,3.72,97.73,22.59,58.08,3.38,7.77,60.74,0
2025-01-12 13:00:00,Zone-A (Coke Oven),33.72,6.2,19.13,20.86,52.64,1.36,5.01,54.32,0
2025-01-12 13:30:00,Zone-D (Workshop),21.57,0.0,30.08,20.95,42.19,1.72,5.53,63.47,0
2025-01-12 14:00:00,Zone-D (Workshop),14.66,0.0,29.5,20.45,65.87,2.68,2.62,59.6,0
2025-01-12 14:30:00,Zone-B (Blast Furnace),249.3,21.55,17.94,14.61,41.82,4.25,1.8,78.86,1
2025-01-12 15:00:00,Zone-D (Workshop),20.3,3.51,36.11,20.53,45.49,5.2,1.44,71.39,0
2025-01-12 15:30:00,Zone-B (Blast Furnace),34.26,7.39,80.83,22.32,45.32,2.91,2.02,72.8,0
2025-01-12 16:00:00,Zone-D (Workshop),34.01,4.12,7.85,19.6,30.98,2.44,0.0,86.53,0
2025-01-12 16:30:00,Zone-C (Oxygen Plant),30.08,1.27,67.11,21.12,46.16,2.09,1.55,68.09,0
2025-01-12 17:00:00,Zone-C (Oxygen Plant),40.92,0.0,0.0,21.78,65.95,2.12,1.88,82.75,0
2025-01-12 17:30:00,Zone-C (Oxygen Plant),59.77,5.69,27.55,19.14,51.67,2.52,2.65,90.11,0
2025-01-12 18:00:00,Zone-D (Workshop),53.74,0.0,36.82,19.82,45.47,2.59,3.26,70.44,0
2025-01-12 18:30:00,Zone-B (Blast Furnace),0.0,6.89,116.99,18.97,42.57,2.13,3.72,82.37,0
2025-01-12 19:00:00,Zone-B (Blast Furnace),0.0,1.15,39.01,19.27,49.96,2.28,2.97,72.58,0
2025-01-12 19:30:00,Zone-D (Workshop),53.36,6.77,0.0,18.57,56.25,3.58,1.84,84.24,0
2025-01-12 20:00:00,Zone-C (Oxygen Plant),0.0,4.04,0.0,19.15,54.14,3.61,0.0,59.29,0
2025-01-12 20:30:00,Zone-C (Oxygen Plant),24.38,1.59,51.36,22.63,40.02,2.7,1.85,58.54,0
2025-01-12 21:00:00,Zone-B (Blast Furnace),0.75,0.44,74.55,19.13,49.87,1.43,1.06,71.09,0
2025-01-12 21:30:00,Zone-C (Oxygen Plant),0.0,0.98,65.02,20.69,52.2,2.93,3.93,66.11,0
2025-01-12 22:00:00,Zone-A (Coke Oven),43.54,3.28,56.7,19.75,29.89,3.74,4.82,69.83,0
2025-01-12 22:30:00,Zone-B (Blast Furnace),48.98,2.23,96.49,22.27,47.52,3.6,4.88,72.8,0
2025-01-12 23:00:00,Zone-C (Oxygen Plant),15.59,0.22,28.42,22.47,20.0,3.09,4.51,82.2,0
2025-01-12 23:30:00,Zone-B (Blast Furnace),0.0,1.5,85.8,21.8,52.24,3.64,2.73,70.92,0
2025-01-13 00:00:00,Zone-A (Coke Oven),16.34,2.24,0.0,20.96,54.91,2.54,1.96,66.76,0
2025-01-13 00:30:00,Zone-B (Blast Furnace),39.8,0.0,13.8,20.15,56.21,3.0,1.51,71.48,0
2025-01-13 01:00:00,Zone-B (Blast Furnace),0.0,3.37,0.0,18.71,39.07,1.96,0.0,67.31,0
2025-01-13 01:30:00,Zone-B (Blast Furnace),34.58,0.0,39.01,23.0,49.64,2.73,4.98,65.66,0
2025-01-13 02:00:00,Zone-B (Blast Furnace),29.62,0.0,48.15,19.36,66.36,3.56,2.65,58.87,0
2025-01-13 02:30:00,Zone-A (Coke Oven),44.48,0.0,54.56,21.5,66.21,2.03,0.51,75.69,0
2025-01-13 03:00:00,Zone-D (Workshop),32.99,0.0,52.48,22.09,44.56,1.81,1.35,69.31,0
2025-01-13 03:30:00,Zone-B (Blast Furnace),5.67,0.0,12.9,19.67,47.09,2.58,1.27,84.66,0
2025-01-13 04:00:00,Zone-B (Blast Furnace),59.91,0.0,42.39,22.06,61.66,2.32,3.09,60.53,0
2025-01-13 04:30:00,Zone-C (Oxygen Plant),26.04,7.86,0.0,21.65,22.49,3.02,5.13,69.58,0
2025-01-13 05:00:00,Zone-B (Blast Furnace),29.32,0.42,104.53,23.0,40.15,2.14,2.3,93.13,0
2025-01-13 05:30:00,Zone-C (Oxygen Plant),6.67,2.53,37.85,19.8,65.03,3.87,0.0,65.6,0
2025-01-13 06:00:00,Zone-D (Workshop),18.92,3.2,30.44,18.57,59.63,1.47,2.62,72.63,0
2025-01-13 06:30:00,Zone-A (Coke Oven),7.88,2.39,113.56,19.74,50.54,3.5,2.69,62.84,0
2025-01-13 07:00:00,Zone-A (Coke Oven),25.68,1.77,0.31,20.81,22.41,1.89,2.55,61.52,0
2025-01-13 07:30:00,Zone-D (Workshop),72.79,0.0,4.98,20.59,44.25,1.06,1.75,90.47,0
2025-01-13 08:00:00,Zone-A (Coke Oven),0.0,6.35,6.15,19.91,36.15,2.69,3.43,76.71,0
2025-01-13 08:30:00,Zone-D (Workshop),0.0,7.42,47.29,17.64,49.97,2.3,3.13,76.34,0
2025-01-13 09:00:00,Zone-D (Workshop),66.78,0.0,67.27,21.21,32.86,1.61,2.95,58.04,0
2025-01-13 09:30:00,Zone-D (Workshop),24.77,0.0,79.59,23.0,29.61,1.15,3.83,78.59,0
2025-01-13 10:00:00,Zone-A (Coke Oven),13.27,1.16,152.88,21.2,20.0,2.49,2.14,86.57,0
2025-01-13 10:30:00,Zone-C (Oxygen Plant),56.0,0.0,0.0,21.41,63.33,3.28,2.03,86.49,0
2025-01-13 11:00:00,Zone-D (Workshop),14.86,3.52,74.35,21.36,39.0,2.97,5.76,81.68,0
2025-01-13 11:30:00,Zone-B (Blast Furnace),313.98,18.33,27.71,16.47,47.36,4.68,4.12,63.71,1
2025-01-13 12:00:00,Zone-A (Coke Oven),46.95,8.5,26.54,21.9,44.97,2.88,4.65,78.13,0
2025-01-13 12:30:00,Zone-D (Workshop),17.8,5.57,25.21,21.09,28.99,2.48,5.45,81.68,0
2025-01-13 13:00:00,Zone-D (Workshop),83.93,2.64,13.65,20.03,26.11,1.36,4.05,57.06,0
2025-01-13 13:30:00,Zone-B (Blast Furnace),14.86,5.08,117.38,19.31,29.92,1.36,4.86,63.79,0
2025-01-13 14:00:00,Zone-C (Oxygen Plant),48.55,5.32,83.69,20.13,34.15,2.34,0.0,83.88,0
2025-01-13 14:30:00,Zone-C (Oxygen Plant),37.48,0.31,50.93,20.97,50.5,2.37,3.41,83.76,0
2025-01-13 15:00:00,Zone-C (Oxygen Plant),62.54,0.0,104.04,20.03,33.06,3.18,2.63,59.51,0
2025-01-13 15:30:00,Zone-D (Workshop),69.04,2.23,0.0,20.97,71.2,3.11,6.36,82.95,0
2025-01-13 16:00:00,Zone-D (Workshop),30.8,4.58,0.0,21.16,60.41,2.98,4.86,75.95,0
2025-01-13 16:30:00,Zone-D (Workshop),11.16,2.42,0.0,21.75,57.13,2.28,1.74,82.81,0
2025-01-13 17:00:00,Zone-A (Coke Oven),41.5,0.0,22.02,22.42,43.21,1.4,3.75,68.65,0
2025-01-13 17:30:00,Zone-B (Blast Furnace),13.06,0.0,56.47,20.62,67.71,2.83,3.34,81.45,0
2025-01-13 18:00:00,Zone-D (Workshop),80.33,1.78,54.11,18.54,41.73,2.92,3.91,83.44,0
2025-01-13 18:30:00,Zone-B (Blast Furnace),33.41,1.77,55.97,19.98,44.53,0.59,0.96,71.49,0
2025-01-13 19:00:00,Zone-B (Blast Furnace),20.87,7.92,0.0,20.57,47.55,1.83,3.72,75.18,0
2025-01-13 19:30:00,Zone-C (Oxygen Plant),34.62,0.0,82.13,17.75,55.53,1.95,2.54,68.51,0
2025-01-13 20:00:00,Zone-A (Coke Oven),0.0,3.52,59.59,22.58,54.55,2.59,3.56,91.52,0
2025-01-13 20:30:00,Zone-D (Workshop),5.71,6.47,79.32,20.71,37.87,1.86,1.55,73.8,0
2025-01-13 21:00:00,Zone-C (Oxygen Plant),60.01,8.81,0.0,21.07,37.01,2.47,1.83,65.78,0
2025-01-13 21:30:00,Zone-C (Oxygen Plant),13.58,0.79,62.46,22.55,54.6,2.33,5.35,67.84,0
2025-01-13 22:00:00,Zone-D (Workshop),3.83,3.47,2.49,19.55,55.73,2.37,0.9,76.27,0
2025-01-13 22:30:00,Zone-B (Blast Furnace),43.42,3.71,34.11,21.36,39.1,1.93,1.04,82.53,0
2025-01-13 23:00:00,Zone-C (Oxygen Plant),59.64,2.59,71.37,20.34,21.19,1.99,2.9,61.64,0
2025-01-13 23:30:00,Zone-B (Blast Furnace),47.97,1.7,53.64,20.22,41.89,1.64,1.46,93.48,0
2025-01-14 00:00:00,Zone-A (Coke Oven),54.9,3.31,15.94,19.34,54.35,2.8,1.23,78.09,0
2025-01-14 00:30:00,Zone-B (Blast Furnace),11.08,0.0,50.25,23.0,72.08,2.96,3.21,79.66,0
2025-01-14 01:00:00,Zone-A (Coke Oven),0.0,4.05,0.0,19.94,27.03,1.88,0.0,74.03,0
2025-01-14 01:30:00,Zone-B (Blast Furnace),67.53,2.38,96.01,21.55,38.6,3.72,0.98,75.19,0
2025-01-14 02:00:00,Zone-C (Oxygen Plant),21.93,1.33,41.79,17.69,39.16,2.25,7.11,73.52,0
2025-01-14 02:30:00,Zone-C (Oxygen Plant),179.61,36.89,94.74,19.1,65.34,6.89,3.92,85.18,1
2025-01-14 03:00:00,Zone-A (Coke Oven),63.2,0.0,28.94,22.08,44.48,1.99,1.51,74.92,0
2025-01-14 03:30:00,Zone-D (Workshop),43.91,0.79,29.06,20.65,31.39,0.88,3.84,82.67,0
2025-01-14 04:00:00,Zone-A (Coke Oven),41.4,7.97,19.43,20.16,53.38,2.82,4.13,70.66,0
2025-01-14 04:30:00,Zone-A (Coke Oven),84.13,0.0,85.05,21.1,38.93,2.7,4.99,76.96,0
2025-01-14 05:00:00,Zone-B (Blast Furnace),13.91,0.35,21.62,23.0,26.63,2.53,2.75,66.96,0
2025-01-14 05:30:00,Zone-B (Blast Furnace),53.2,1.56,75.78,17.86,31.61,1.99,4.95,87.17,0
2025-01-14 06:00:00,Zone-A (Coke Oven),31.43,4.52,34.7,21.67,71.01,2.47,0.0,66.66,0
2025-01-14 06:30:00,Zone-C (Oxygen Plant),36.71,2.62,0.0,19.13,50.76,2.09,0.89,71.75,0
2025-01-14 07:00:00,Zone-B (Blast Furnace),68.21,0.0,27.19,20.47,46.62,2.26,3.33,71.85,0
2025-01-14 07:30:00,Zone-D (Workshop),42.7,0.4,2.84,20.13,41.25,3.17,3.66,71.46,0
2025-01-14 08:00:00,Zone-B (Blast Furnace),43.46,0.18,51.36,19.86,49.38,2.65,1.18,82.22,0
2025-01-14 08:30:00,Zone-B (Blast Furnace),56.81,1.77,2.38,20.48,49.2,2.99,3.52,71.83,0
2025-01-14 09:00:00,Zone-D (Workshop),20.88,3.28,87.04,18.8,49.38,2.31,1.75,88.94,0
2025-01-14 09:30:00,Zone-A (Coke Oven),9.02,3.25,46.36,22.04,46.72,2.23,2.45,66.82,0
2025-01-14 10:00:00,Zone-D (Workshop),3.88,0.0,42.9,17.81,58.03,1.58,5.05,76.69,0
2025-01-14 10:30:00,Zone-A (Coke Oven),0.0,5.19,76.24,21.31,45.35,2.2,4.82,67.24,0
2025-01-14 11:00:00,Zone-A (Coke Oven),81.41,2.76,88.56,20.01,30.33,0.5,1.01,79.21,0
2025-01-14 11:30:00,Zone-A (Coke Oven),2.42,6.15,49.2,18.74,35.81,2.03,0.89,74.84,0
2025-01-14 12:00:00,Zone-D (Workshop),24.47,3.33,19.15,20.8,20.0,2.43,2.18,73.45,0
2025-01-14 12:30:00,Zone-A (Coke Oven),23.08,5.3,0.0,18.16,75.4,2.95,2.95,86.88,0
2025-01-14 13:00:00,Zone-C (Oxygen Plant),37.69,3.4,22.56,20.56,57.94,2.29,1.68,68.46,0
2025-01-14 13:30:00,Zone-D (Workshop),50.39,6.04,25.31,18.37,32.55,2.78,5.08,80.87,0
2025-01-14 14:00:00,Zone-C (Oxygen Plant),51.51,3.57,54.28,21.19,40.77,0.76,3.69,67.31,0
2025-01-14 14:30:00,Zone-A (Coke Oven),15.42,1.71,36.19,19.11,35.45,2.45,3.81,76.13,0
2025-01-14 15:00:00,Zone-B (Blast Furnace),25.82,8.82,77.52,19.82,68.14,1.16,0.47,63.04,0
2025-01-14 15:30:00,Zone-A (Coke Oven),37.06,4.67,25.48,20.94,23.7,1.53,5.33,68.37,0
2025-01-14 16:00:00,Zone-C (Oxygen Plant),23.78,3.72,47.72,19.34,46.72,2.35,0.0,74.18,0
2025-01-14 16:30:00,Zone-C (Oxygen Plant),70.18,0.0,97.36,20.41,43.37,3.52,4.67,93.15,0
2025-01-14 17:00:00,Zone-D (Workshop),42.27,0.0,63.67,18.23,57.4,2.8,4.87,76.01,0
2025-01-14 17:30:00,Zone-B (Blast Furnace),48.37,2.88,47.6,21.45,43.44,2.51,2.14,91.55,0
2025-01-14 18:00:00,Zone-D (Workshop),46.57,2.44,25.92,23.0,20.0,2.48,5.55,77.2,0
2025-01-14 18:30:00,Zone-C (Oxygen Plant),59.34,0.16,24.67,23.0,41.23,1.93,2.87,71.13,0
2025-01-14 19:00:00,Zone-A (Coke Oven),34.53,2.42,15.98,20.64,30.42,2.06,3.12,90.39,0
2025-01-14 19:30:00,Zone-B (Blast Furnace),0.0,6.77,28.36,21.68,46.19,2.84,3.68,79.37,0
2025-01-14 20:00:00,Zone-A (Coke Oven),39.99,4.09,80.23,17.83,66.51,1.39,9.37,68.57,0
2025-01-14 20:30:00,Zone-A (Coke Oven),13.72,0.0,41.12,22.75,20.0,2.97,5.69,79.71,0
2025-01-14 21:00:00,Zone-B (Blast Furnace),16.78,1.67,0.0,21.66,33.0,2.19,4.4,72.07,0
2025-01-14 21:30:00,Zone-D (Workshop),44.66,0.0,120.73,19.77,36.71,3.16,1.17,55.11,0
2025-01-14 22:00:00,Zone-A (Coke Oven),60.96,0.84,62.8,22.36,39.28,3.27,3.29,84.36,0
2025-01-14 22:30:00,Zone-C (Oxygen Plant),30.53,0.76,0.0,20.12,56.1,1.16,1.37,85.95,0
2025-01-14 23:00:00,Zone-A (Coke Oven),37.72,0.57,32.33,19.81,42.4,2.03,4.64,93.38,0
2025-01-14 23:30:00,Zone-B (Blast Furnace),72.56,0.0,54.44,21.21,51.24,1.82,3.28,79.22,0
2025-01-15 00:00:00,Zone-B (Blast Furnace),36.02,1.62,118.18,18.9,35.61,1.05,0.75,72.51,0
2025-01-15 00:30:00,Zone-B (Blast Furnace),95.04,0.32,5.68,22.03,48.45,1.67,3.16,83.35,0
2025-01-15 01:00:00,Zone-D (Workshop),44.14,0.0,89.04,18.92,56.67,4.45,1.3,83.5,0
2025-01-15 01:30:00,Zone-A (Coke Oven),0.0,8.16,105.98,18.92,34.02,2.99,3.3,91.38,0
2025-01-15 02:00:00,Zone-D (Workshop),48.83,5.27,24.85,19.14,56.72,4.03,1.28,74.55,0
2025-01-15 02:30:00,Zone-D (Workshop),39.53,0.87,38.9,21.64,45.79,3.16,3.05,73.34,0
2025-01-15 03:00:00,Zone-B (Blast Furnace),62.24,2.06,8.55,19.57,60.68,1.91,4.5,67.84,0
2025-01-15 03:30:00,Zone-B (Blast Furnace),46.83,0.0,41.86,18.48,41.98,2.19,2.89,80.37,0
2025-01-15 04:00:00,Zone-D (Workshop),26.54,7.09,48.54,19.59,50.72,2.97,2.22,59.52,0
2025-01-15 04:30:00,Zone-A (Coke Oven),0.0,7.69,76.39,20.45,44.39,2.85,3.41,82.76,0
2025-01-15 05:00:00,Zone-C (Oxygen Plant),24.77,2.47,93.61,18.73,43.56,2.04,4.39,80.88,0
2025-01-15 05:30:00,Zone-D (Workshop),8.74,5.07,20.08,18.77,48.88,1.29,0.79,80.85,0
2025-01-15 06:00:00,Zone-A (Coke Oven),15.49,2.53,0.0,23.0,53.05,5.13,3.52,76.38,0
2025-01-15 06:30:00,Zone-B (Blast Furnace),44.71,0.0,49.15,19.21,26.26,2.39,5.64,90.33,0
2025-01-15 07:00:00,Zone-B (Blast Furnace),71.75,0.76,61.74,20.02,66.5,2.24,4.15,83.72,0
2025-01-15 07:30:00,Zone-A (Coke Oven),39.87,2.4,59.98,19.95,20.0,2.59,3.12,68.93,0
2025-01-15 08:00:00,Zone-C (Oxygen Plant),0.1,0.64,36.93,19.87,34.73,2.31,4.28,69.11,0
2025-01-15 08:30:00,Zone-B (Blast Furnace),41.12,1.34,54.99,21.43,43.59,2.6,3.9,66.2,0
2025-01-15 09:00:00,Zone-B (Blast Furnace),59.92,1.73,110.62,21.92,51.19,3.53,4.51,80.51,0
2025-01-15 09:30:00,Zone-B (Blast Furnace),14.76,1.76,65.27,20.04,68.64,2.4,0.0,65.0,0
